[장학] 2020학년도 제1학기 농어촌희망재단 장학생 선발 안내 (~2020.1.7.(화)까지),19.12.19,136,
2020학년도 1학기 국가장학금 1차 신청기간 재안내 (~2019.12.17.(화) 18시까지),19.12.16,292,
[장학] 2020년 건설근로자 자녀 대학생 (재)협성문화재단 신규 장학생 선발 안내 (기한: 2019.12.23.월~2020.1.13.월),19.12.12,225,
[사전신청 12.13.(금)까지)] 벨기에 다빈치 대학 담당자와의 해외인턴십 설명회 참가 신청 (설명회 12.17.(화) 14:00~),19.12.11,280,
[SW중심대학] 충남권 동계 인턴십 잡페어 참가자 모집,19.12.03,487,
(혁신)글로벌캡스톤 2020 i-CAPS 참여 학생 모집,19.12.02,321,
창의작품경진대회 수상팀 시상금 신청 서류 제출 추가 안내,19.11.25,359,
제9회 창의SW축전 2019 수상자 명단 및 시상금 지급을 위한 제출 서류 안내 (제출기한: 2019.11.29(금)까지),19.11.25,912,
[교육] 산학협력단 "3D 모델링으로 배워보는 디자인권" 교육안내 (교육일시 2019.11.25.(월) 18:30~21:30),19.11.23,164,
2019년 2차 창업마일리지 장학금 홍보 (신청기간: 2019.12.2.~12.13.),19.11.23,217,
[동아리] (혁신사업)2019「전공동아리 활동 지원 사업」추가 지원 안내,19.11.23,223,
[창의SW축전2019] 리플렛 공지,19.11.21,301,
[창의SW축전2019] 컴퓨터공학과 선배들과의 만남 참석 안내 및 사전 질문 조사 요청 (2019.11.22.(금) 14:00~16:00),19.11.21,298,
[창의작품경진대회2019] 참가자 명단 확인 및 준비 안내 (오리엔테이션 및 대회장 준비 11.21.(목) 오후5시~6시),19.11.19,565,
[국가교육근로] 2019학년도 국가교육근로장학사업 동계방학 집중근로 희망근로기관 신청 안내,19.11.19,234,
[진로/취업] [인재개발원] 2019년 11월~12월 진로 및 취업프로그램 안내,19.11.19,447,
[DevDay2019] 참가자용 설문 요청 (기한: ~2019.11.21.(목) 자정까지),19.11.18,160,
2019년 동계 대학생 재능봉사「푸른등대 NH농협 대학생 재능봉사 캠프」멘토 모집 안내,19.11.18,207,
[장학] 2020학년도 제1학기 1차 국가근로장학사업 학생 신청기간 안내 (신청기간: 2019.11.19.(화) 09:00~12.17.(화) 18:00까지),19.11.18,287,
[창의SW축전] DevDay 신청 명단 확인 및 대회 유의사항 (2019.11.14.(금) 17시 현재),19.11.14,431,
(급) 3 4학년은 2019 DevDay 참가 해야만 SW사업단 특별장학금 신청 자격이 됩니다.,19.11.13,488,
권역별 취업연계지원사업(대전드림 및 일석이조) 종료 안내,19.11.13,157,
[특강 안내 : 전력거래소 이사장 초청 특별 강연],19.11.13,144,
[특강] 빅데이터 실무자 특강 참여 신청 안내 (특강일: 2019.11.20.(수) 19:00~21:00),19.11.12,277,
충남대학교「올해의 공대인상」학생부문 수상후보자 추천 및 본인 신청 안내 (기한: 2019.11.18.(월) 18시까지 엄수),19.11.10,372,
[급] 2020년 벨기에 해외 인턴십 학생 선발 안내 (기한: 2019.11.8.(금)까지  2명),19.11.06,425,
2019년 12월중 빠른입영 가능한 육군  공군 추가 모집병 지원 홍보,19.11.06,227,
"DevDay데브데이" 참가신청 연장 안내 (기한: 2019.11.14.(목) 오후5시까지),19.11.06,967,
[장학] 2020년 아산사회복지재단 장학생(재능나눔·나래SOS) 선발 안내,19.11.06,156,
불법 촬영은 물론  동영상 유포(돌려보기)도 처벌 대상입니다,19.11.01,382,
2019년11월 각 군 현역병 모집계획,19.11.01,232,
[취업캠프][충남대 산학협력부] 취업연계 IP지역인재양성사업 'IP 취업교육 연합캠프' 참가 학생 모집 안내 (선착순),19.10.30,162,
[1학년] 2019 창의공학 아이디어 캠프 안내 (신청: ~2019.11.11.(월)까지 학과사무실),19.10.30,261,
[장학] '19. 2학기 고졸 후학습자 장학금(희망사다리Ⅱ유형) 신규장학생 2차 신청안내 (2019.11.1.~11.8. 18시),19.10.30,125,
[스마트팜] 취업특강(국가직무능력표준(NCS) 채용 기초 완성 2019.11.7.(목)  11.15.(금) 14:00~16:00),19.10.28,177,
[행사참여안내] [2019.10.30.(수) 13:00~17:50] e-Bridge 포럼 2019  ETRI 융합기술 연구생산센터,19.10.28,189,
[아르바이트][수정 재공지] e-Bridge 포럼 학술 행사 "진행요원" 모집 (행사:10.30.(수)  모집기한: 10.29.(화)까지),19.10.28,190,
[교직] 2020학년도 중등임용시험 대비 교육학논술 모의고사 및 특강 안내 (특강일: 2019.10.31.(목) 저녁  신청 ~10.31.(목)까지),19.10.24,168,
[BK21플러스 초청강연 2019.10.24.(목) 11:00~] 프랑스의 고등교육시스템과 대학원 연구환경,19.10.23,149,
2019 창의SW축전 "DevDay(코딩테스트)" 사전 안내 (대회일시: 2019.11.16.(토) 오후) (1),19.10.22,438,
2019 창의SW축전 "동아리연합성과발표회" 안내 (자료제출: 2019.11.13.까지  발표:2019.11.22.(금)),19.10.22,383,
(신청링크수정)2019 창의SW축전 "창의작품경진대회" 참가 신청 안내 (신청: 2019.11.4.까지  대회:2019.11.22.(금)),19.10.22,1217,
2019년도 CNU 행복나눔튜터링 튜터 모집 안내 (접수기한: 2019.10.31.(목) 17시까지),19.10.21,242,
[교육] 소프트웨어전문가 이노베이션 아카데미 교육생 모집 설명회 (2019.10.25.(금) 14:00~16:00 정심화 대덕홀),19.10.18,284,
[해외인턴십] 「2020년 1학기 CNU-BC 글로벌 리더십 프로그램」추가모집 안내 (신청기간: ~2019.10.23. 오전 11시까지),19.10.17,184,
[장학] 2020학년도 일주학술문화재단 국내학사 장학생 선발 안내 (기한: ~2019.10.31.(목)까지),19.10.16,155,
[장학 1학년] 2019-2학기 유하푸른재단 신규장학생 신청 안내 (서류제출 기한: 2019.10.17.(목)18시까지),19.10.14,175,
